Date,USRECD,GDP_abs,GDP_rate,CAPE,BAAFFM,BCI,CCI,CLI,IJC,PMIC,T10Y2Y,T10Y3M
1983-08-07,0,3731.619206521739,8.904347826086957,2.280124062802841,4.083870967741936,4.628154682110005,4.610993316854782,4.628591687673659,6.042050644611199,62.983870967741936,0.83,2.3864096677192888
1983-08-08,0,3732.7662391304348,8.891304347826086,2.2809424239036624,4.0845161290322585,4.628222889695401,4.610950260279919,4.628662351589137,6.0558227689917,62.96451612903226,0.83,2.387787550083716
1983-08-09,0,3733.9132717391303,8.878260869565217,2.281760785004484,4.0851612903225805,4.628291097280798,4.610907203705057,4.628733015504615,6.069594893372201,62.94516129032258,0.8,2.3891654324481433
1983-08-10,0,3735.0603043478263,8.865217391304348,2.282579146105305,4.085806451612903,4.628359304866194,4.6108641471301945,4.628803679420093,6.083367017752702,62.92580645161291,0.76,2.3905433148125708
1983-08-11,0,3736.207336956522,8.852173913043478,2.2833975072061263,4.086451612903225,4.62842751245159,4.610821090555332,4.62887434333557,6.097139142133203,62.906451612903226,0.72,2.391921197176998
1983-08-12,0,3737.3543695652174,8.839130434782609,2.2842158683069473,4.087096774193548,4.6284957200369865,4.610778033980469,4.6289450072510485,6.110911266513704,62.88709677419355,0.69,2.3932990795414253
1983-08-13,0,3738.501402173913,8.826086956521738,2.285034229407769,4.087741935483871,4.628563927622382,4.610734977405606,4.629015671166527,6.124683390894205,62.86774193548387,0.6866666666666666,2.3946769619058528
1983-08-14,0,3739.648434782609,8.81304347826087,2.2858525905085902,4.088387096774193,4.628632135207779,4.610691920830743,4.629086335082005,6.120882089647353,62.848387096774196,0.6833333333333333,2.39605484427028
1983-08-15,0,3740.7954673913046,8.8,2.2866709516094113,4.089032258064516,4.628700342793175,4.6106488642558805,4.629156998997483,6.117080788400501,62.829032258064515,0.68,2.3974327266347073
1983-08-16,0,3741.9425,8.78695652173913,2.2874893127102327,4.089677419354839,4.628768550378571,4.610605807681018,4.629227662912961,6.113279487153648,62.80967741935484,0.74,2.398810608999135
1983-08-17,0,3743.0895326086957,8.773913043478261,2.2883076738110537,4.090322580645161,4.628836757963968,4.610562751106155,4.6292983268284384,6.109478185906797,62.79032258064516,0.79,2.4001884913635623
1983-08-18,0,3744.236565217391,8.76086956521739,2.289126034911875,4.090967741935484,4.6289049655493635,4.610519694531292,4.629368990743917,6.105676884659944,62.770967741935486,0.85,2.4015663737279893
1983-08-19,0,3745.383597826087,8.747826086956522,2.289944396012696,4.091612903225807,4.62897317313476,4.610476637956429,4.629439654659395,6.101875583413093,62.751612903225805,0.82,2.402944256092417
1983-08-20,0,3746.530630434783,8.734782608695651,2.2907627571135176,4.092258064516129,4.629041380720157,4.6104335813815664,4.629510318574873,6.09807428216624,62.73225806451613,0.8099999999999999,2.4043221384568443
1983-08-21,0,3747.6776630434783,8.721739130434782,2.291581118214339,4.0929032258064515,4.629109588305552,4.610390524806704,4.629580982490351,6.091840719895258,62.71290322580645,0.8,2.4057000208212713
1983-08-22,0,3748.824695652174,8.708695652173914,2.29239947931516,4.093548387096774,4.629177795890949,4.610347468231841,4.629651646405829,6.085607157624278,62.693548387096776,0.79,2.407077903185699
1983-08-23,0,3749.97172826087,8.695652173913043,2.2932178404159815,4.094193548387096,4.629246003476345,4.610304411656978,4.6297223103213065,6.079373595353296,62.674193548387095,0.78,2.4084557855501263
1983-08-24,0,3751.1187608695654,8.682608695652174,2.2940362015168025,4.094838709677419,4.629314211061741,4.610261355082115,4.629792974236785,6.073140033082315,62.65483870967742,0.78,2.4098336679145533
1983-08-25,0,3752.265793478261,8.669565217391304,2.294854562617624,4.095483870967741,4.629382418647138,4.610218298507253,4.629863638152263,6.066906470811333,62.63548387096774,0.79,2.411211550278981
1983-08-26,0,3753.4128260869566,8.656521739130435,2.2956729237184454,4.096129032258064,4.629450626232534,4.6101752419323905,4.629934302067741,6.060672908540353,62.616129032258065,0.77,2.4125894326434083
1983-08-27,0,3754.559858695652,8.643478260869564,2.2964912848192665,4.096774193548387,4.62951883381793,4.610132185357528,4.630004965983219,6.054439346269371,62.596774193548384,0.77,2.4139673150078353
1983-08-28,0,3755.706891304348,8.630434782608695,2.297309645920088,4.097419354838709,4.629587041403327,4.610089128782665,4.630075629898697,6.04931847030178,62.57741935483871,0.77,2.415345197372263
1983-08-29,0,3756.8539239130437,8.617391304347827,2.298128007020909,4.098064516129032,4.629655248988723,4.610046072207802,4.630146293814175,6.044197594334189,62.55806451612903,0.77,2.4167230797366903
1983-08-30,0,3758.000956521739,8.604347826086956,2.2989463681217304,4.098709677419355,4.629723456574119,4.610003015632939,4.630216957729653,6.039076718366598,62.538709677419355,0.82,2.4181009621011174
1983-08-31,0,3759.147989130435,8.591304347826087,2.2997647292225514,4.099354838709677,4.629791664159515,4.609959959058076,4.630287621645131,6.033955842399007,62.519354838709674,0.8,2.419478844465545
1983-09-01,0,3760.2950217391303,8.578260869565216,2.300583090323373,4.1,4.6298598717449115,4.609916902483214,4.630358285560609,6.0288349664314165,62.5,0.81,2.4188803843449915
1983-09-02,0,3761.4420543478263,8.565217391304348,2.3003681454850224,4.096,4.629953139786558,4.609919490070558,4.630406876434131,6.023714090463825,62.56333333333333,0.83,2.4182819242244387
1983-09-03,0,3762.589086956522,8.552173913043479,2.300153200646672,4.092,4.630046407828205,4.609922077657903,4.630455467307653,6.018593214496234,62.626666666666665,0.8275,2.4176834641038853
1983-09-04,0,3763.7361195652175,8.539130434782608,2.2999382558083217,4.088,4.630139675869852,4.609924665245248,4.630504058181175,6.015785121274869,62.69,0.825,2.417085003983332
1983-09-05,0,3764.883152173913,8.52608695652174,2.2997233109699713,4.084,4.630232943911499,4.609927252832593,4.630552649054697,6.0129770280535055,62.75333333333334,0.8225,2.4164865438627787
1983-09-06,0,3766.030184782609,8.513043478260869,2.299508366131621,4.08,4.630326211953145,4.609929840419937,4.630601239928218,6.010168934832141,62.81666666666667,0.82,2.415888083742226
1983-09-07,0,3767.1772173913046,8.5,2.2992934212932705,4.076,4.630419479994792,4.609932428007283,4.63064983080174,6.007360841610776,62.88,0.82,2.4152896236216725
1983-09-08,0,3768.32425,8.48695652173913,2.29907847645492,4.072,4.630512748036439,4.609935015594627,4.6306984216752625,6.004552748389411,62.943333333333335,0.82,2.4146911635011192
1983-09-09,0,3769.4712826086957,8.47391304347826,2.2988635316165693,4.068,4.630606016078086,4.609937603181972,4.630747012548785,6.001744655168047,63.00666666666667,0.8,2.4140927033805664
1983-09-10,0,3770.6183152173912,8.46086956521739,2.298648586778219,4.064,4.630699284119732,4.609940190769317,4.630795603422306,5.998936561946683,63.07,0.8166666666666667,2.413494243260013
1983-09-11,0,3771.7653478260872,8.447826086956521,2.2984336419398685,4.06,4.630792552161379,4.609942778356662,4.630844194295828,5.999643776969519,63.13333333333333,0.8333333333333334,2.4128957831394597
1983-09-12,0,3772.912380434783,8.434782608695652,2.298218697101518,4.056,4.6308858202030265,4.609945365944006,4.63089278516935,6.000350991992356,63.196666666666665,0.85,2.412297323018907
1983-09-13,0,3774.0594130434783,8.421739130434782,2.2980037522631678,4.052,4.630979088244673,4.609947953531352,4.6309413760428715,6.001058207015192,63.260000000000005,0.86,2.4116988628983536
1983-09-14,0,3775.206445652174,8.408695652173913,2.2977888074248174,4.048,4.631072356286319,4.609950541118696,4.630989966916394,6.001765422038029,63.32333333333334,0.88,2.4111004027778002
1983-09-15,0,3776.3534782608695,8.395652173913042,2.297573862586467,4.044,4.631165624327966,4.609953128706041,4.631038557789916,6.002472637060865,63.38666666666667,0.87,2.4105019426572474
1983-09-16,0,3777.5005108695655,8.382608695652173,2.2973589177481166,4.04,4.631258892369614,4.609955716293386,4.631087148663438,6.0031798520837025,63.45,0.85,2.409903482536694
1983-09-17,0,3778.647543478261,8.369565217391305,2.2971439729097662,4.036,4.63135216041126,4.60995830388073,4.631135739536959,6.003887067106539,63.513333333333335,0.88,2.4093050224161408
1983-09-18,0,3779.7945760869566,8.356521739130434,2.296929028071416,4.032,4.631445428452906,4.609960891468075,4.631184330410481,6.007715380414356,63.57666666666667,0.9099999999999999,2.4087065622955874
1983-09-19,0,3780.941608695652,8.343478260869565,2.2967140832330655,4.028,4.6315386964945535,4.60996347905542,4.6312329212840035,6.0115436937221745,63.64,0.94,2.4081081021750346
1983-09-20,0,3782.088641304348,8.330434782608695,2.296499138394715,4.024,4.631631964536201,4.609966066642765,4.631281512157525,6.015372007029992,63.70333333333334,0.87,2.4075096420544813
1983-09-21,0,3783.2356739130437,8.317391304347826,2.2962841935563647,4.02,4.631725232577847,4.6099686542301095,4.631330103031047,6.01920032033781,63.76666666666667,0.91,2.406911181933928
1983-09-22,0,3784.3827065217392,8.304347826086955,2.2960692487180143,4.016,4.631818500619493,4.609971241817455,4.631378693904569,6.023028633645628,63.830000000000005,0.86,2.406312721813375
1983-09-23,0,3785.529739130435,8.291304347826086,2.295854303879664,4.012,4.631911768661141,4.609973829404799,4.63142728477809,6.026856946953446,63.89333333333334,0.88,2.4057142616928218
1983-09-24,0,3786.6767717391303,8.278260869565218,2.295639359041313,4.008,4.632005036702788,4.609976416992144,4.631475875651613,6.030685260261263,63.95666666666667,0.8933333333333333,2.4051158015722685
1983-09-25,0,3787.8238043478264,8.265217391304347,2.2954244142029627,4.004,4.632098304744434,4.609979004579489,4.631524466525135,6.029651307789802,64.02000000000001,0.9066666666666667,2.404517341451715
1983-09-26,0,3788.970836956522,8.252173913043478,2.2952094693646123,4.0,4.6321915727860805,4.609981592166834,4.631573057398656,6.028617355318341,64.08333333333334,0.92,2.4039188813311623
1983-09-27,0,3790.1178695652175,8.239130434782608,2.294994524526262,3.996,4.632284840827728,4.6099841797541785,4.631621648272178,6.027583402846879,64.14666666666668,0.88,2.403320421210609
1983-09-28,0,3791.264902173913,8.226086956521739,2.2947795796879116,3.992,4.632378108869375,4.609986767341524,4.6316702391457,6.026549450375417,64.21000000000001,0.9,2.4027219610900556
1983-09-29,0,3792.411934782609,8.213043478260868,2.294564634849561,3.988,4.632471376911021,4.609989354928868,4.6317188300192225,6.025515497903956,64.27333333333334,0.86,2.402123500969503
1983-09-30,0,3793.5589673913046,8.2,2.294349690011211,3.984,4.632564644952668,4.6099919425162135,4.631767420892744,6.0244815454324945,64.33666666666667,0.91,2.4015250408489495
1983-10-01,0,3794.706,8.204347826086956,2.2941347451728604,3.98,4.632657912994315,4.609994530103558,4.631816011766266,6.023447592961033,64.4,0.9133333333333333,2.401202017021191
1983-10-02,0,3795.938043478261,8.208695652173912,2.29391980033451,3.9893548387096773,4.632735493641371,4.610066296313939,4.631841537890264,6.021005531052562,64.45161290322581,0.9166666666666667,2.4008789931934333
1983-10-03,0,3797.170086956522,8.213043478260868,2.2937048554961597,3.9987096774193547,4.6328130742884275,4.61013806252432,4.631867064014262,6.01856346914409,64.50322580645162,0.92,2.400555969365675
1983-10-04,0,3798.4021304347825,8.217391304347826,2.2934899106578093,4.008064516129032,4.632890654935483,4.6102098287347015,4.631892590138261,6.016121407235619,64.55483870967743,0.9,2.4002329455379168
1983-10-05,0,3799.6341739130435,8.221739130434782,2.293274965819459,4.01741935483871,4.63296823558254,4.610281594945083,4.631918116262259,6.013679345327147,64.60645161290323,0.9,2.399909921710159
1983-10-06,0,3800.8662173913044,8.226086956521739,2.2930600209811085,4.026774193548387,4.633045816229596,4.610353361155465,4.631943642386257,6.011237283418676,64.65806451612903,0.89,2.3995868978824006
1983-10-07,0,3802.0982608695654,8.230434782608695,2.292845076142758,4.0361290322580645,4.633123396876653,4.610425127365845,4.631969168510255,6.008795221510204,64.70967741935485,0.88,2.3992638740546424
1983-10-08,0,3803.3303043478263,8.234782608695651,2.2926301313044077,4.045483870967741,4.633200977523709,4.610496893576227,4.631994694634254,6.0063531596017325,64.76129032258065,0.8825,2.3989408502268845
1983-10-09,0,3804.5623478260873,8.239130434782608,2.2924151864660574,4.054838709677419,4.633278558170765,4.610568659786608,4.6320202207582515,6.002067123844047,64.81290322580645,0.885,2.3986178263991262
1983-10-10,0,3805.7943913043478,8.243478260869564,2.2922002416277065,4.064193548387097,4.633356138817821,4.610640425996989,4.63204574688225,5.997781088086361,64.86451612903227,0.8875,2.398294802571368
1983-10-11,0,3807.0264347826087,8.247826086956522,2.291985296789356,4.073548387096774,4.633433719464878,4.61071219220737,4.6320712730062485,5.993495052328676,64.91612903225807,0.89,2.39797177874361
1983-10-12,0,3808.2584782608697,8.252173913043478,2.2917703519510058,4.082903225806452,4.633511300111934,4.610783958417752,4.632096799130246,5.989209016570991,64.96774193548387,0.94,2.397648754915852
1983-10-13,0,3809.4905217391306,8.256521739130434,2.2915554071126554,4.092258064516129,4.633588880758991,4.610855724628133,4.632122325254245,5.984922980813305,65.01935483870967,0.94,2.3973257310880935
1983-10-14,0,3810.7225652173915,8.26086956521739,2.291340462274305,4.101612903225806,4.6336664614060465,4.610927490838514,4.632147851378243,5.980636945055619,65.07096774193549,0.93,2.3970027072603357
1983-10-15,0,3811.9546086956525,8.265217391304347,2.2911255174359546,4.110967741935483,4.633744042053103,4.610999257048896,4.632173377502241,5.976350909297934,65.12258064516129,0.9466666666666667,2.3966796834325774
1983-10-16,0,3813.186652173913,8.269565217391303,2.2909105725976042,4.120322580645161,4.633821622700159,4.611071023259277,4.632198903626239,5.976350909297934,65.1741935483871,0.9633333333333334,2.396356659604819
1983-10-17,0,3814.418695652174,8.27391304347826,2.290695627759254,4.129677419354839,4.633899203347216,4.611142789469658,4.632224429750238,5.976350909297934,65.22580645161291,0.98,2.396033635777061
1983-10-18,0,3815.650739130435,8.278260869565218,2.2904806829209035,4.139032258064516,4.633976783994272,4.611214555680039,4.6322499558742365,5.976350909297934,65.27741935483871,1.01,2.395710611949303
1983-10-19,0,3816.882782608696,8.282608695652174,2.290265738082553,4.148387096774194,4.634054364641329,4.611286321890421,4.632275481998234,5.976350909297934,65.32903225806452,0.94,2.3953875881215447
1983-10-20,0,3818.114826086957,8.28695652173913,2.2900507932442027,4.1577419354838705,4.6341319452883845,4.611358088100801,4.632301008122233,5.976350909297934,65.38064516129033,0.93,2.3950645642937864
1983-10-21,0,3819.3468695652177,8.291304347826086,2.2898358484058523,4.167096774193548,4.634209525935441,4.611429854311183,4.632326534246231,5.976350909297934,65.43225806451613,0.95,2.3947415404660286
1983-10-22,0,3820.578913043478,8.295652173913043,2.289620903567502,4.176451612903225,4.634287106582497,4.611501620521564,4.632352060370229,5.976350909297934,65.48387096774194,0.96,2.3944185166382703
1983-10-23,0,3821.810956521739,8.299999999999999,2.2894059587291515,4.185806451612903,4.634364687229554,4.611573386731946,4.632377586494227,5.979931476249822,65.53548387096774,0.97,2.394095492810512
1983-10-24,0,3823.043,8.304347826086955,2.289191013890801,4.195161290322581,4.63444226787661,4.611645152942327,4.632403112618226,5.98351204320171,65.58709677419355,0.98,2.393772468982754
1983-10-25,0,3824.275043478261,8.308695652173913,2.2889760690524503,4.204516129032258,4.6345198485236665,4.611716919152708,4.6324286387422235,5.987092610153598,65.63870967741936,1.07,2.393449445154996
1983-10-26,0,3825.507086956522,8.31304347826087,2.2887611242141,4.2138709677419355,4.634597429170722,4.61178868536309,4.632454164866222,5.990673177105486,65.69032258064516,1.09,2.3931264213272376
1983-10-27,0,3826.7391304347825,8.317391304347826,2.2885461793757496,4.223225806451612,4.634675009817779,4.61186045157347,4.632479690990221,5.994253744057374,65.74193548387098,1.06,2.39280339749948
1983-10-28,0,3827.9711739130435,8.321739130434782,2.288331234537399,4.23258064516129,4.634752590464835,4.611932217783852,4.632505217114218,5.997834311009262,65.79354838709678,1.07,2.3924803736717215
1983-10-29,0,3829.2032173913044,8.326086956521738,2.288116289699049,4.241935483870967,4.634830171111892,4.612003983994233,4.632530743238217,6.0014148779611505,65.84516129032258,1.09,2.392157349843963
1983-10-30,0,3830.4352608695654,8.330434782608695,2.2879013448606984,4.251290322580645,4.634907751758948,4.612075750204615,4.632556269362215,5.998196433238289,65.89677419354838,1.1099999999999999,2.3918343260162054
1983-10-31,0,3831.6673043478263,8.334782608695651,2.287686400022348,4.260645161290322,4.634985332406004,4.612147516414995,4.632581795486213,5.994977988515428,65.9483870967742,1.13,2.391511302188447
1983-11-01,0,3832.8993478260873,8.339130434782609,2.2874714551839976,4.27,4.63506291305306,4.612219282625377,4.6326073216102115,5.991759543792567,66.0,1.05,2.39196564815947
1983-11-02,0,3834.1313913043477,8.343478260869565,2.28736977742341,4.270333333333333,4.635048027968897,4.612346537487563,4.632612185934487,5.988541099069706,66.13,1.08,2.3924199941304933
1983-11-03,0,3835.3634347826087,8.347826086956522,2.287268099662823,4.270666666666666,4.635033142884733,4.61247379234975,4.632617050258764,5.985322654346844,66.26,1.12,2.3928743401015162
1983-11-04,0,3836.5954782608696,8.352173913043478,2.2871664219022354,4.271,4.635018257800569,4.612601047211936,4.63262191458304,5.982104209623984,66.39,1.09,2.393328686072539
1983-11-05,0,3837.8275217391306,8.356521739130434,2.287064744141648,4.271333333333333,4.6350033727164055,4.612728302074124,4.632626778907316,5.978885764901122,66.52,1.08,2.3937830320435625
1983-11-06,0,3839.0595652173915,8.36086956521739,2.2869630663810603,4.2716666666666665,4.634988487632242,4.61285555693631,4.632631643231592,5.977065904075775,66.65,1.07,2.3942373780145854
1983-11-07,0,3840.2916086956525,8.365217391304347,2.286861388620473,4.271999999999999,4.6349736025480786,4.612982811798497,4.632636507555868,5.9752460432504275,66.78,1.06,2.3946917239856083
1983-11-08,0,3841.523652173913,8.369565217391305,2.2867597108598856,4.272333333333333,4.634958717463915,4.613110066660683,4.632641371880145,5.97342618242508,66.91,1.08,2.395146069956631
1983-11-09,0,3842.755695652174,8.373913043478261,2.286658033099298,4.272666666666667,4.634943832379751,4.6132373215228695,4.632646236204421,5.971606321599734,67.04,1.1,2.3956004159276545
1983-11-10,0,3843.987739130435,8.378260869565217,2.2865563553387105,4.273,4.634928947295587,4.613364576385056,4.6326511005286966,5.969786460774387,67.17,1.08,2.3960547618986774
1983-11-11,0,3845.219782608696,8.382608695652173,2.2864546775781234,4.273333333333333,4.634914062211424,4.613491831247242,4.632655964852973,5.967966599949039,67.3,1.08,2.3965091078697003
1983-11-12,0,3846.4518260869568,8.38695652173913,2.286352999817536,4.273666666666666,4.63489917712726,4.613619086109429,4.632660829177249,5.966146739123692,67.43,1.08,2.3969634538407236
1983-11-13,0,3847.6838695652177,8.391304347826086,2.2862513220569483,4.274,4.634884292043097,4.613746340971616,4.632665693501525,5.965043589681705,67.56,1.08,2.3974177998117465
1983-11-14,0,3848.915913043478,8.395652173913042,2.2861496442963607,4.274333333333333,4.6348694069589325,4.613873595833803,4.632670557825802,5.963940440239718,67.69,1.08,2.3978721457827694
1983-11-15,0,3850.147956521739,8.399999999999999,2.2860479665357736,4.274666666666667,4.634854521874769,4.614000850695989,4.632675422150077,5.96283729079773,67.82000000000001,1.04,2.3983264917537923
1983-11-16,0,3851.38,8.404347826086957,2.285946288775186,4.2749999999999995,4.6348396367906055,4.6141281055581755,4.632680286474354,5.961734141355744,67.95,1.04,2.3987808377248157
1983-11-17,0,3852.612043478261,8.408695652173913,2.2858446110145985,4.275333333333333,4.634824751706442,4.614255360420362,4.63268515079863,5.960630991913757,68.08,1.04,2.3992351836958385
1983-11-18,0,3853.844086956522,8.41304347826087,2.2857429332540113,4.275666666666667,4.634809866622279,4.6143826152825484,4.632690015122906,5.959527842471769,68.21000000000001,1.04,2.3996895296668614
1983-11-19,0,3855.0761304347825,8.417391304347825,2.285641255493424,4.276,4.634794981538114,4.614509870144735,4.6326948794471825,5.958424693029782,68.34,1.0266666666666666,2.400143875637885
1983-11-20,0,3856.3081739130434,8.421739130434782,2.2855395777328362,4.2763333333333335,4.634780096453951,4.614637125006922,4.632699743771458,5.962428594780447,68.47,1.0133333333333334,2.4005982216089077
1983-11-21,0,3857.5402173913044,8.426086956521738,2.2854378999722487,4.276666666666666,4.634765211369787,4.614764379869109,4.632704608095734,5.966432496531112,68.60000000000001,1.0,2.4010525675799306
1983-11-22,0,3858.7722608695653,8.430434782608694,2.2853362222116615,4.277,4.634750326285624,4.614891634731295,4.632709472420011,5.970436398281778,68.73,0.97,2.401506913550954
1983-11-23,0,3860.0043043478263,8.434782608695652,2.285234544451074,4.277333333333333,4.63473544120146,4.615018889593482,4.632714336744287,5.974440300032442,68.86,0.95,2.401961259521977
1983-11-24,0,3861.2363478260872,8.439130434782609,2.2851328666904864,4.277666666666667,4.634720556117296,4.615146144455668,4.6327192010685625,5.978444201783107,68.99000000000001,0.935,2.4024156054929997
1983-11-25,0,3862.4683913043477,8.443478260869565,2.285031188929899,4.2780000000000005,4.6347056710331325,4.6152733993178545,4.632724065392839,5.982448103533772,69.12,0.92,2.402869951464023
1983-11-26,0,3863.7004347826087,8.447826086956521,2.2849295111693118,4.278333333333333,4.634690785948969,4.615400654180041,4.632728929717115,5.986452005284438,69.25,0.9266666666666666,2.403324297435046
1983-11-27,0,3864.9324782608696,8.452173913043477,2.284827833408724,4.278666666666667,4.6346759008648055,4.615527909042227,4.632733794041392,5.974087055041302,69.38000000000001,0.9333333333333333,2.403778643406069
1983-11-28,0,3866.1645217391306,8.456521739130434,2.2847261556481366,4.279,4.634661015780642,4.615655163904415,4.632738658365668,5.961722104798167,69.51,0.94,2.4042329893770917
1983-11-29,0,3867.3965652173915,8.46086956521739,2.284624477887549,4.279333333333334,4.634646130696478,4.615782418766601,4.632743522689943,5.949357154555032,69.64,0.93,2.404687335348115
1983-11-30,0,3868.6286086956525,8.465217391304348,2.284522800126962,4.2796666666666665,4.634631245612314,4.615909673628788,4.63274838701422,5.936992204311897,69.77000000000001,0.96,2.405141681319138
1983-12-01,0,3869.860652173913,8.469565217391304,2.2844211223663744,4.28,4.634616360528151,4.616036928490974,4.632753251338496,5.924627254068762,69.9,0.97,2.405546720634474
1983-12-02,0,3871.092695652174,8.47391304347826,2.284650252149221,4.273870967741936,4.634426933553539,4.616159514637443,4.6327385305502355,5.912262303825627,69.5967741935484,0.98,2.4059517599498097
1983-12-03,0,3872.324739130435,8.478260869565217,2.284879381932068,4.267741935483871,4.634237506578927,4.61628210078391,4.632723809761975,5.8998973535824915,69.29354838709678,0.98,2.406356799265146
1983-12-04,0,3873.556782608696,8.482608695652173,2.2851085117149146,4.2616129032258065,4.634048079604315,4.6164046869303785,4.632709088973716,5.901066722809126,68.99032258064517,0.98,2.4067618385804814
1983-12-05,0,3874.7888260869568,8.48695652173913,2.285337641497761,4.255483870967742,4.633858652629703,4.616527273076847,4.632694368185455,5.90223609203576,68.68709677419355,0.98,2.4071668778958175
1983-12-06,0,3876.0208695652173,8.491304347826086,2.2855667712806076,4.249354838709678,4.633669225655091,4.616649859223315,4.632679647397195,5.903405461262394,68.38387096774194,1.02,2.407571917211153
1983-12-07,0,3877.252913043478,8.495652173913044,2.2857959010634543,4.243225806451613,4.633479798680479,4.616772445369783,4.632664926608935,5.904574830489029,68.08064516129032,1.04,2.4079769565264892
1983-12-08,0,3878.484956521739,8.5,2.286025030846301,4.237096774193549,4.6332903717058675,4.616895031516251,4.632650205820674,5.905744199715663,67.77741935483871,1.06,2.408381995841825
1983-12-09,0,3879.717,8.504347826086956,2.2862541606291478,4.230967741935484,4.633100944731255,4.61701761766272,4.632635485032415,5.906913568942297,67.4741935483871,1.05,2.408787035157161
1983-12-10,0,3880.949043478261,8.508695652173913,2.2864832904119945,4.224838709677419,4.632911517756643,4.617140203809187,4.632620764244154,5.908082938168931,67.17096774193548,1.05,2.4091920744724966
1983-12-11,0,3882.181086956522,8.513043478260869,2.286712420194841,4.218709677419355,4.632722090782031,4.617262789955656,4.632606043455894,5.905734548691337,66.86774193548388,1.05,2.4095971137878327
1983-12-12,0,3883.4131304347825,8.517391304347825,2.2869415499776875,4.212580645161291,4.632532663807419,4.617385376102124,4.632591322667634,5.903386159213743,66.56451612903226,1.05,2.410002153103169
1983-12-13,0,3884.6451739130434,8.521739130434781,2.2871706797605342,4.206451612903226,4.632343236832807,4.617507962248593,4.632576601879373,5.901037769736148,66.26129032258065,1.02,2.4104071924185044
1983-12-14,0,3885.8772173913044,8.52608695652174,2.287399809543381,4.200322580645161,4.632153809858195,4.61763054839506,4.632561881091114,5.8986893802585545,65.95806451612904,1.05,2.4108122317338405
1983-12-15,0,3887.1092608695653,8.530434782608696,2.2876289393262277,4.194193548387097,4.6319643828835835,4.617753134541529,4.632547160302853,5.89634099078096,65.65483870967742,1.03,2.411217271049176
1983-12-16,0,3888.3413043478263,8.534782608695652,2.2878580691090744,4.188064516129033,4.631774955908972,4.617875720687997,4.632532439514593,5.893992601303366,65.35161290322581,1.01,2.4116223103645122
1983-12-17,0,3889.5733478260872,8.539130434782608,2.2880871988919207,4.1819354838709675,4.63158552893436,4.6179983068344646,4.632517718726333,5.8916442118257715,65.04838709677419,1.0066666666666666,2.412027349679848
1983-12-18,0,3890.8053913043477,8.543478260869565,2.2883163286747674,4.175806451612903,4.631396101959748,4.618120892980933,4.632502997938072,5.897444351200377,64.74516129032259,1.0033333333333334,2.412432388995184
1983-12-19,0,3892.0374347826087,8.54782608695652,2.288545458457614,4.169677419354839,4.631206674985136,4.618243479127401,4.632488277149812,5.903244490574982,64.44193548387096,1.0,2.4128374283105196
1983-12-20,0,3893.2694782608696,8.552173913043477,2.288774588240461,4.163548387096774,4.631017248010524,4.618366065273869,4.6324735563615524,5.909044629949588,64.13870967741936,0.99,2.4132424676258557
1983-12-21,0,3894.5015217391306,8.556521739130435,2.2890037180233076,4.1574193548387095,4.630827821035912,4.618488651420337,4.632458835573292,5.914844769324194,63.83548387096774,0.95,2.413647506941192
1983-12-22,0,3895.7335652173915,8.560869565217391,2.2892328478061543,4.151290322580645,4.6306383940613,4.618611237566806,4.632444114785032,5.9206449086988,63.53225806451613,0.94,2.4140525462565274
1983-12-23,0,3896.9656086956525,8.565217391304348,2.2894619775890006,4.145161290322581,4.630448967086688,4.618733823713274,4.632429393996771,5.926445048073405,63.22903225806452,0.93,2.4144575855718635
1983-12-24,0,3898.197652173913,8.569565217391304,2.2896911073718473,4.139032258064516,4.6302595401120765,4.618856409859742,4.632414673208511,5.932245187448011,62.92580645161291,0.9225,2.414862624887199
1983-12-25,0,3899.429695652174,8.57391304347826,2.289920237154694,4.1329032258064515,4.630070113137464,4.61897899600621,4.6323999524202515,5.930337854137316,62.62258064516129,0.915,2.4152676642025352
1983-12-26,0,3900.661739130435,8.578260869565216,2.290149366937541,4.126774193548387,4.629880686162852,4.619101582152679,4.632385231631991,5.928430520826621,62.31935483870968,0.9075,2.415672703517871
1983-12-27,0,3901.893782608696,8.582608695652173,2.2903784967203875,4.120645161290322,4.62969125918824,4.619224168299146,4.632370510843731,5.926523187515926,62.016129032258064,0.9,2.416077742833207
1983-12-28,0,3903.1258260869567,8.58695652173913,2.2906076265032342,4.114516129032258,4.629501832213628,4.619346754445615,4.63235579005547,5.924615854205231,61.71290322580646,0.96,2.4164827821485426
1983-12-29,0,3904.3578695652177,8.591304347826087,2.2908367562860805,4.108387096774194,4.629312405239016,4.619469340592083,4.63234106926721,5.9227085208945365,61.409677419354836,0.95,2.4168878214638787
1983-12-30,0,3905.589913043478,8.595652173913043,2.2910658860689272,4.102258064516129,4.629122978264404,4.6195919267385515,4.6323263484789505,5.920801187583841,61.10645161290323,0.97,2.4172928607792143
1983-12-31,0,3906.821956521739,8.6,2.291295015851774,4.096129032258064,4.6289335512897924,4.619714512885019,4.63231162769069,5.918893854273146,60.803225806451614,0.975,2.4176979000945504
1984-01-01,0,3908.054,8.594505494505494,2.2915241456346207,4.09,4.628744124315181,4.619837099031487,4.63229690690243,5.91261340807013,60.5,0.98,2.4172345806106676
